film_id,title,description,release_year,language_id,original_language_id,rental_duration,rental_rate,length,replacement_cost,rating,special_features,last_update,query_response_time_ms
377,GREASE YOUTH,A Emotional Panorama of a Secret Agent And a Waitress who must Escape a Composer in Soviet Georgia,2006,1,,7,0.99,135,20.99,G,"Trailers,Deleted Scenes",2021-03-06 15:52:03,133.991990806825
378,GREATEST NORTH,A Astounding Character Study of a Secret Agent And a Robot who must Build a A Shark in Berlin,2006,1,,5,2.99,93,24.99,NC-17,"Trailers,Commentaries,Behind the Scenes",2021-03-06 15:52:03,186.62463896439144
379,GREEDY ROOTS,A Amazing Reflection of a A Shark And a Butler who must Chase a Hunter in The Canadian Rockies,2006,1,,7,0.99,166,14.99,R,"Trailers,Commentaries,Deleted Scenes",2021-03-06 15:52:03,123.69678656364465
380,GREEK EVERYONE,A Stunning Display of a Butler And a Teacher who must Confront a A Shark in The First Manned Space Station,2006,1,,7,2.99,176,11.99,PG,"Trailers,Deleted Scenes",2021-03-06 15:52:03,201.36120852053676
381,GRINCH MASSAGE,A Intrepid Display of a Madman And a Feminist who must Pursue a Pioneer in The First Manned Space Station,2006,1,,7,4.99,150,25.99,R,Trailers,2021-03-06 15:52:03,97.57090470515216
382,GRIT CLOCKWORK,A Thoughtful Display of a Dentist And a Squirrel who must Confront a Lumberjack in A Shark Tank,2006,1,,3,0.99,137,21.99,PG,"Trailers,Deleted Scenes",2021-03-06 15:52:03,163.04310193670673
383,GROOVE FICTION,A Unbelieveable Reflection of a Moose And a A Shark who must Defeat a Lumberjack in An Abandoned Mine Shaft,2006,1,,6,0.99,111,13.99,NC-17,Behind the Scenes,2021-03-06 15:52:03,164.2629204757987
384,GROSSE WONDERFUL,A Epic Drama of a Cat And a Explorer who must Redeem a Moose in Australia,2006,1,,5,4.99,49,19.99,R,Behind the Scenes,2021-03-06 15:52:03,126.13328796177353
385,GROUNDHOG UNCUT,A Brilliant Panorama of a Astronaut And a Technical Writer who must Discover a Butler in A Manhattan Penthouse,2006,1,,6,4.99,139,26.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:03,162.73181813583037
386,GUMP DATE,A Intrepid Yarn of a Explorer And a Student who must Kill a Husband in An Abandoned Mine Shaft,2006,1,,3,4.99,53,12.99,NC-17,Deleted Scenes,2021-03-06 15:52:03,188.38556009280475
387,GUN BONNIE,A Boring Display of a Sumo Wrestler And a Husband who must Build a Waitress in The Gulf of Mexico,2006,1,,7,0.99,100,27.99,G,Behind the Scenes,2021-03-06 15:52:03,83.49543481937806
388,GUNFIGHT MOON,A Epic Reflection of a Pastry Chef And a Explorer who must Reach a Dentist in The Sahara Desert,2006,1,,5,0.99,70,16.99,NC-17,"Deleted Scenes,Behind the Scenes",2021-03-06 15:52:03,165.08234422472444
389,GUNFIGHTER MUSSOLINI,A Touching Saga of a Robot And a Boy who must Kill a Man in Ancient Japan,2006,1,,3,2.99,127,9.99,PG-13,"Trailers,Commentaries",2021-03-06 15:52:03,75.20187539009767
390,GUYS FALCON,A Boring Story of a Woman And a Feminist who must Redeem a Squirrel in A U-Boat,2006,1,,4,4.99,84,20.99,R,"Trailers,Commentaries,Behind the Scenes",2021-03-06 15:52:03,121.03005589430376
391,HALF OUTFIELD,A Epic Epistle of a Database Administrator And a Crocodile who must Face a Madman in A Jet Boat,2006,1,,6,2.99,146,25.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:03,198.87499094702835
392,HALL CASSIDY,A Beautiful Panorama of a Pastry Chef And a A Shark who must Battle a Pioneer in Soviet Georgia,2006,1,,5,4.99,51,13.99,NC-17,"Commentaries,Behind the Scenes",2021-03-06 15:52:03,132.5465389982384
393,HALLOWEEN NUTS,A Amazing Panorama of a Forensic Psychologist And a Technical Writer who must Fight a Dentist in A U-Boat,2006,1,,6,2.99,47,19.99,PG-13,Deleted Scenes,2021-03-06 15:52:03,114.78360106773083
394,HAMLET WISDOM,A Touching Reflection of a Man And a Man who must Sink a Robot in The Outback,2006,1,,7,2.99,146,21.99,R,"Trailers,Deleted Scenes",2021-03-06 15:52:03,144.06186813045954
395,HANDICAP BOONDOCK,A Beautiful Display of a Pioneer And a Squirrel who must Vanquish a Sumo Wrestler in Soviet Georgia,2006,1,,4,0.99,108,28.99,R,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:03,212.03719014490656
396,HANGING DEEP,A Action-Packed Yarn of a Boat And a Crocodile who must Build a Monkey in Berlin,2006,1,,5,4.99,62,18.99,G,"Trailers,Commentaries,Deleted Scenes",2021-03-06 15:52:03,95.04953258381921
397,HANKY OCTOBER,A Boring Epistle of a Database Administrator And a Explorer who must Pursue a Madman in Soviet Georgia,2006,1,,5,2.99,107,26.99,NC-17,"Trailers,Commentaries,Deleted Scenes",2021-03-06 15:52:03,118.46070265081967
398,HANOVER GALAXY,A Stunning Reflection of a Girl And a Secret Agent who must Succumb a Boy in A MySQL Convention,2006,1,,5,4.99,47,21.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:03,194.9229504953888
399,HAPPINESS UNITED,A Action-Packed Panorama of a Husband And a Feminist who must Meet a Forensic Psychologist in Ancient Japan,2006,1,,6,2.99,100,23.99,G,Deleted Scenes,2021-03-06 15:52:03,205.73107030613198
400,HARDLY ROBBERS,A Emotional Character Study of a Hunter And a Car who must Kill a Woman in Berlin,2006,1,,7,2.99,72,15.99,R,"Trailers,Behind the Scenes",2021-03-06 15:52:03,146.89706327129147
401,HAROLD FRENCH,A Stunning Saga of a Sumo Wrestler And a Student who must Outrace a Moose in The Sahara Desert,2006,1,,6,0.99,168,10.99,NC-17,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:03,112.82841892420073
402,HARPER DYING,A Awe-Inspiring Reflection of a Woman And a Cat who must Confront a Feminist in The Sahara Desert,2006,1,,3,0.99,52,15.99,G,Trailers,2021-03-06 15:52:03,212.87530505427478
403,HARRY IDAHO,A Taut Yarn of a Technical Writer And a Feminist who must Outrace a Dog in California,2006,1,,5,4.99,121,18.99,PG-13,"Commentaries,Deleted Scenes",2021-03-06 15:52:03,197.8332717524759
404,HATE HANDICAP,A Intrepid Reflection of a Mad Scientist And a Pioneer who must Overcome a Hunter in The First Manned Space Station,2006,1,,4,0.99,107,26.99,PG,"Trailers,Commentaries,Behind the Scenes",2021-03-06 15:52:03,170.36840963286699
405,HAUNTED ANTITRUST,A Amazing Saga of a Man And a Dentist who must Reach a Technical Writer in Ancient India,2006,1,,6,4.99,76,13.99,NC-17,"Trailers,Deleted Scenes",2021-03-06 15:52:03,125.6279295318774
406,HAUNTING PIANIST,A Fast-Paced Story of a Database Administrator And a Composer who must Defeat a Squirrel in An Abandoned Amusement Park,2006,1,,5,0.99,181,22.99,R,Behind the Scenes,2021-03-06 15:52:03,148.5291197748589
407,HAWK CHILL,A Action-Packed Drama of a Mad Scientist And a Composer who must Outgun a Car in Australia,2006,1,,5,0.99,47,12.99,PG-13,Behind the Scenes,2021-03-06 15:52:03,145.1891975686551
408,HEAD STRANGER,A Thoughtful Saga of a Hunter And a Crocodile who must Confront a Dog in The Gulf of Mexico,2006,1,,4,4.99,69,28.99,R,"Trailers,Commentaries",2021-03-06 15:52:03,159.92553913846734
409,HEARTBREAKERS BRIGHT,A Awe-Inspiring Documentary of a A Shark And a Dentist who must Outrace a Pastry Chef in The Canadian Rockies,2006,1,,3,4.99,59,9.99,G,"Trailers,Deleted Scenes",2021-03-06 15:52:03,193.53004314394008
410,HEAVEN FREEDOM,A Intrepid Story of a Butler And a Car who must Vanquish a Man in New Orleans,2006,1,,7,2.99,48,19.99,PG,Commentaries,2021-03-06 15:52:03,176.3825112341221
411,HEAVENLY GUN,A Beautiful Yarn of a Forensic Psychologist And a Frisbee who must Battle a Moose in A Jet Boat,2006,1,,5,4.99,49,13.99,NC-17,Behind the Scenes,2021-03-06 15:52:04,117.67871769045725
412,HEAVYWEIGHTS BEAST,A Unbelieveable Story of a Composer And a Dog who must Overcome a Womanizer in An Abandoned Amusement Park,2006,1,,6,4.99,102,25.99,G,Deleted Scenes,2021-03-06 15:52:04,191.29489350058614
413,HEDWIG ALTER,A Action-Packed Yarn of a Womanizer And a Lumberjack who must Chase a Sumo Wrestler in A Monastery,2006,1,,7,2.99,169,16.99,NC-17,"Trailers,Commentaries,Behind the Scenes",2021-03-06 15:52:04,159.39396420039466
414,HELLFIGHTERS SIERRA,A Taut Reflection of a A Shark And a Dentist who must Battle a Boat in Soviet Georgia,2006,1,,3,2.99,75,23.99,PG,"Deleted Scenes,Behind the Scenes",2021-03-06 15:52:04,170.6119738757675
415,HIGH ENCINO,A Fateful Saga of a Waitress And a Hunter who must Outrace a Sumo Wrestler in Australia,2006,1,,3,2.99,84,23.99,R,"Trailers,Commentaries,Behind the Scenes",2021-03-06 15:52:04,193.99622577835808
416,HIGHBALL POTTER,A Action-Packed Saga of a Husband And a Dog who must Redeem a Database Administrator in The Sahara Desert,2006,1,,6,0.99,110,10.99,R,Deleted Scenes,2021-03-06 15:52:04,116.65259251459347
417,HILLS NEIGHBORS,A Epic Display of a Hunter And a Feminist who must Sink a Car in A U-Boat,2006,1,,5,0.99,93,29.99,G,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:04,148.9252326388061
418,HOBBIT ALIEN,A Emotional Drama of a Husband And a Girl who must Outgun a Composer in The First Manned Space Station,2006,1,,5,0.99,157,27.99,PG-13,Commentaries,2021-03-06 15:52:04,134.05636345922355
419,HOCUS FRIDA,A Awe-Inspiring Tale of a Girl And a Madman who must Outgun a Student in A Shark Tank,2006,1,,4,2.99,141,19.99,G,"Trailers,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:04,102.96421723903633
420,HOLES BRANNIGAN,A Fast-Paced Reflection of a Technical Writer And a Student who must Fight a Boy in The Canadian Rockies,2006,1,,7,4.99,128,27.99,PG,"Commentaries,Behind the Scenes",2021-03-06 15:52:04,160.4012993281476
421,HOLIDAY GAMES,A Insightful Reflection of a Waitress And a Madman who must Pursue a Boy in Ancient Japan,2006,1,,7,4.99,78,10.99,PG-13,"Trailers,Commentaries,Behind the Scenes",2021-03-06 15:52:04,225.3466965475327
422,HOLLOW JEOPARDY,A Beautiful Character Study of a Robot And a Astronaut who must Overcome a Boat in A Monastery,2006,1,,7,4.99,136,25.99,NC-17,Behind the Scenes,2021-03-06 15:52:04,94.79766766482742
423,HOLLYWOOD ANONYMOUS,A Fast-Paced Epistle of a Boy And a Explorer who must Escape a Dog in A U-Boat,2006,1,,7,0.99,69,29.99,PG,"Trailers,Behind the Scenes",2021-03-06 15:52:04,149.03158166851588
424,HOLOCAUST HIGHBALL,A Awe-Inspiring Yarn of a Composer And a Man who must Find a Robot in Soviet Georgia,2006,1,,6,0.99,149,12.99,R,Deleted Scenes,2021-03-06 15:52:04,169.21628805224321
425,HOLY TADPOLE,A Action-Packed Display of a Feminist And a Pioneer who must Pursue a Dog in A Baloon Factory,2006,1,,6,0.99,88,20.99,R,Behind the Scenes,2021-03-06 15:52:04,153.69234604968543
426,HOME PITY,A Touching Panorama of a Man And a Secret Agent who must Challenge a Teacher in A MySQL Convention,2006,1,,7,4.99,185,15.99,R,"Trailers,Commentaries,Behind the Scenes",2021-03-06 15:52:04,146.6061584245278
427,HOMEWARD CIDER,A Taut Reflection of a Astronaut And a Squirrel who must Fight a Squirrel in A Manhattan Penthouse,2006,1,,5,0.99,103,19.99,R,Trailers,2021-03-06 15:52:04,111.02350909662528
428,HOMICIDE PEACH,A Astounding Documentary of a Hunter And a Boy who must Confront a Boy in A MySQL Convention,2006,1,,6,2.99,141,21.99,PG-13,Commentaries,2021-03-06 15:52:04,156.9836022882049
429,HONEY TIES,A Taut Story of a Waitress And a Crocodile who must Outrace a Lumberjack in A Shark Tank,2006,1,,3,0.99,84,29.99,R,"Trailers,Commentaries,Deleted Scenes",2021-03-06 15:52:04,127.2970806895222
430,HOOK CHARIOTS,A Insightful Story of a Boy And a Dog who must Redeem a Boy in Australia,2006,1,,7,0.99,49,23.99,G,"Trailers,Commentaries,Behind the Scenes",2021-03-06 15:52:04,84.3023488506434
431,HOOSIERS BIRDCAGE,A Astounding Display of a Explorer And a Boat who must Vanquish a Car in The First Manned Space Station,2006,1,,3,2.99,176,12.99,G,"Trailers,Commentaries,Deleted Scenes",2021-03-06 15:52:04,185.8377666154119
432,HOPE TOOTSIE,A Amazing Documentary of a Student And a Sumo Wrestler who must Outgun a A Shark in A Shark Tank,2006,1,,4,2.99,139,22.99,NC-17,"Trailers,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:04,178.75157459526127
433,HORN WORKING,A Stunning Display of a Mad Scientist And a Technical Writer who must Succumb a Monkey in A Shark Tank,2006,1,,4,2.99,95,23.99,PG,Trailers,2021-03-06 15:52:04,151.5498293055324
434,HORROR REIGN,A Touching Documentary of a A Shark And a Car who must Build a Husband in Nigeria,2006,1,,3,0.99,139,25.99,R,"Deleted Scenes,Behind the Scenes",2021-03-06 15:52:04,156.87224064617106
435,HOTEL HAPPINESS,A Thrilling Yarn of a Pastry Chef And a A Shark who must Challenge a Mad Scientist in The Outback,2006,1,,6,4.99,181,28.99,PG-13,Behind the Scenes,2021-03-06 15:52:04,182.22954038146685
436,HOURS RAGE,A Fateful Story of a Explorer And a Feminist who must Meet a Technical Writer in Soviet Georgia,2006,1,,4,0.99,122,14.99,NC-17,"Trailers,Deleted Scenes",2021-03-06 15:52:04,156.7301897033425
437,HOUSE DYNAMITE,A Taut Story of a Pioneer And a Squirrel who must Battle a Student in Soviet Georgia,2006,1,,7,2.99,109,13.99,R,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:04,177.12052664283942
438,HUMAN GRAFFITI,A Beautiful Reflection of a Womanizer And a Sumo Wrestler who must Chase a Database Administrator in The Gulf of Mexico,2006,1,,3,2.99,68,22.99,NC-17,"Trailers,Behind the Scenes",2021-03-06 15:52:04,141.0755339737845
439,HUNCHBACK IMPOSSIBLE,A Touching Yarn of a Frisbee And a Dentist who must Fight a Composer in Ancient Japan,2006,1,,4,4.99,151,28.99,PG-13,"Trailers,Deleted Scenes",2021-03-06 15:52:04,189.3595121572184
440,HUNGER ROOF,A Unbelieveable Yarn of a Student And a Database Administrator who must Outgun a Husband in An Abandoned Mine Shaft,2006,1,,6,0.99,105,21.99,G,"Deleted Scenes,Behind the Scenes",2021-03-06 15:52:04,159.62357177798052
441,HUNTER ALTER,A Emotional Drama of a Mad Cow And a Boat who must Redeem a Secret Agent in A Shark Tank,2006,1,,5,2.99,125,21.99,PG-13,"Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:04,155.8215583081762
442,HUNTING MUSKETEERS,A Thrilling Reflection of a Pioneer And a Dentist who must Outrace a Womanizer in An Abandoned Mine Shaft,2006,1,,6,2.99,65,24.99,NC-17,"Trailers,Deleted Scenes",2021-03-06 15:52:04,111.89816733863904
443,HURRICANE AFFAIR,A Lacklusture Epistle of a Database Administrator And a Woman who must Meet a Hunter in An Abandoned Mine Shaft,2006,1,,6,2.99,49,11.99,PG,"Trailers,Commentaries,Behind the Scenes",2021-03-06 15:52:04,158.60867562905125
444,HUSTLER PARTY,A Emotional Reflection of a Sumo Wrestler And a Monkey who must Conquer a Robot in The Sahara Desert,2006,1,,3,4.99,83,22.99,NC-17,"Trailers,Commentaries,Behind the Scenes",2021-03-06 15:52:04,125.04135247516646
445,HYDE DOCTOR,A Fanciful Documentary of a Boy And a Woman who must Redeem a Womanizer in A Jet Boat,2006,1,,5,2.99,100,11.99,G,"Trailers,Deleted Scenes",2021-03-06 15:52:04,130.85151820414518
446,HYSTERICAL GRAIL,A Amazing Saga of a Madman And a Dentist who must Build a Car in A Manhattan Penthouse,2006,1,,5,4.99,150,19.99,PG,"Trailers,Commentaries,Deleted Scenes",2021-03-06 15:52:04,125.53873115051636
447,ICE CROSSING,A Fast-Paced Tale of a Butler And a Moose who must Overcome a Pioneer in A Manhattan Penthouse,2006,1,,5,2.99,131,28.99,R,Deleted Scenes,2021-03-06 15:52:04,118.01295204302325
448,IDAHO LOVE,A Fast-Paced Drama of a Student And a Crocodile who must Meet a Database Administrator in The Outback,2006,1,,3,2.99,172,25.99,PG-13,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:04,213.74314209050885
449,IDENTITY LOVER,A Boring Tale of a Composer And a Mad Cow who must Defeat a Car in The Outback,2006,1,,4,2.99,119,12.99,PG-13,Deleted Scenes,2021-03-06 15:52:04,189.94017185965208
450,IDOLS SNATCHERS,A Insightful Drama of a Car And a Composer who must Fight a Man in A Monastery,2006,1,,5,2.99,84,29.99,NC-17,Trailers,2021-03-06 15:52:04,207.61102506432783
451,IGBY MAKER,A Epic Documentary of a Hunter And a Dog who must Outgun a Dog in A Baloon Factory,2006,1,,7,4.99,160,12.99,NC-17,"Trailers,Behind the Scenes",2021-03-06 15:52:04,113.31314941333308
452,ILLUSION AMELIE,A Emotional Epistle of a Boat And a Mad Scientist who must Outrace a Robot in An Abandoned Mine Shaft,2006,1,,4,0.99,122,15.99,R,"Commentaries,Behind the Scenes",2021-03-06 15:52:04,152.13761249732678
453,IMAGE PRINCESS,A Lacklusture Panorama of a Secret Agent And a Crocodile who must Discover a Madman in The Canadian Rockies,2006,1,,3,2.99,178,17.99,PG-13,"Trailers,Commentaries,Deleted Scenes",2021-03-06 15:52:04,111.19477124387713
454,IMPACT ALADDIN,A Epic Character Study of a Frisbee And a Moose who must Outgun a Technical Writer in A Shark Tank,2006,1,,6,0.99,180,20.99,PG-13,"Trailers,Deleted Scenes",2021-03-06 15:52:04,129.12915368408807
455,IMPOSSIBLE PREJUDICE,A Awe-Inspiring Yarn of a Monkey And a Hunter who must Chase a Teacher in Ancient China,2006,1,,7,4.99,103,11.99,NC-17,Deleted Scenes,2021-03-06 15:52:04,122.45619049750276
456,INCH JET,A Fateful Saga of a Womanizer And a Student who must Defeat a Butler in A Monastery,2006,1,,6,4.99,167,18.99,NC-17,Deleted Scenes,2021-03-06 15:52:04,187.18752019324685
457,INDEPENDENCE HOTEL,A Thrilling Tale of a Technical Writer And a Boy who must Face a Pioneer in A Monastery,2006,1,,5,0.99,157,21.99,NC-17,"Trailers,Behind the Scenes",2021-03-06 15:52:04,138.11310965694722
458,INDIAN LOVE,A Insightful Saga of a Mad Scientist And a Mad Scientist who must Kill a Astronaut in An Abandoned Fun House,2006,1,,4,0.99,135,26.99,NC-17,"Trailers,Commentaries,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:04,182.05138001082048
459,INFORMER DOUBLE,A Action-Packed Display of a Woman And a Dentist who must Redeem a Forensic Psychologist in The Canadian Rockies,2006,1,,4,4.99,74,23.99,NC-17,"Trailers,Commentaries",2021-03-06 15:52:04,168.12362668765553
460,INNOCENT USUAL,A Beautiful Drama of a Pioneer And a Crocodile who must Challenge a Student in The Outback,2006,1,,3,4.99,178,26.99,PG-13,"Trailers,Deleted Scenes,Behind the Scenes",2021-03-06 15:52:04,219.10916256314366
461,INSECTS STONE,A Epic Display of a Butler And a Dog who must Vanquish a Crocodile in A Manhattan Penthouse,2006,1,,3,0.99,123,14.99,NC-17,"Trailers,Commentaries,Behind the Scenes",2021-03-06 15:52:04,105.61667330580828
462,INSIDER ARIZONA,A Astounding Saga of a Mad Scientist And a Hunter who must Pursue a Robot in A Baloon Factory,2006,1,,5,2.99,78,17.99,NC-17,Commentaries,2021-03-06 15:52:04,187.77699719360396
463,INSTINCT AIRPORT,A Touching Documentary of a Mad Cow And a Explorer who must Confront a Butler in A Manhattan Penthouse,2006,1,,4,2.99,116,21.99,PG,"Commentaries,Deleted Scenes",2021-03-06 15:52:04,184.39322611202184
464,INTENTIONS EMPIRE,A Astounding Epistle of a Cat And a Cat who must Conquer a Mad Cow in A U-Boat,2006,1,,3,2.99,107,13.99,PG-13,"Trailers,Behind the Scenes",2021-03-06 15:52:04,120.79863485918897
465,INTERVIEW LIAISONS,A Action-Packed Reflection of a Student And a Butler who must Discover a Database Administrator in A Manhattan Penthouse,2006,1,,4,4.99,59,17.99,R,"Commentaries,Behind the Scenes",2021-03-06 15:52:04,180.2140000941948
466,INTOLERABLE INTENTIONS,A Awe-Inspiring Story of a Monkey And a Pastry Chef who must Succumb a Womanizer in A MySQL Convention,2006,1,,6,4.99,63,20.99,PG-13,"Commentaries,Behind the Scenes",2021-03-06 15:52:04,160.08434889078686
467,INTRIGUE WORST,A Fanciful Character Study of a Explorer And a Mad Scientist who must Vanquish a Squirrel in A Jet Boat,2006,1,,6,0.99,181,10.99,G,Deleted Scenes,2021-03-06 15:52:04,143.17571220139777
468,INVASION CYCLONE,A Lacklusture Character Study of a Mad Scientist And a Womanizer who must Outrace a Explorer in A Monastery,2006,1,,5,2.99,97,12.99,PG,"Trailers,Deleted Scenes",2021-03-06 15:52:04,125.28193539084
